vcore,   10,   11,   12,   13,   14,   15,   16,   17,   18,   19,   20,   21,   22,   23,   24,   25,   26,   27,   28,   29,
 1610,    0,    0,    0,    0,    1,    1,    1,    1,    1,    1,  133,  929, 1043, 1043, 1043, 1043, 1043, 1043, 1043, 1043,
 1600,    0,    1,    1,    1,    1,    1,    1,    1,    1,    1,  262,  970, 1043, 1043, 1043, 1043, 1043, 1043, 1043, 1063,
 1590,    1,    1,    1,    1,    1,    1,    1,    1,    1,    1,  386,  983, 1043, 1043, 1043, 1043, 1043, 1043, 1044, 1087,
 1580,    1,    1,    1,    1,    1,    1,    1,    1,    2,    2,  457,  999, 1043, 1043, 1043, 1043, 1043, 1043, 1080, 1103,
 1570,    1,    1,    1,    1,    2,    2,    2,    2,    2,    2,  640, 1024, 1043, 1043, 1043, 1043, 1043, 1080, 1097, 1119,
 1560,    1,    1,    2,    2,    2,    2,    2,    3,    3,   16,  793, 1040, 1043, 1043, 1043, 1043, 1071, 1096, 1114, 1132,
 1550,    2,    2,    2,    2,    2,    2,    3,    3,    3,   65,  932, 1043, 1043, 1043, 1043, 1057, 1095, 1107, 1129, 1148,
 1540,    2,    2,    2,    2,    3,    3,    3,    3,    3,  139,  976, 1043, 1043, 1043, 1044, 1087, 1105, 1129, 1146, 1181,
 1530,    2,    3,    3,    3,    3,    3,    4,    5,    4,  292,  999, 1043, 1043, 1043, 1083, 1105, 1129, 1146, 1179, 1315,
 1520,    3,    3,    3,    3,    4,    5,    6,    6,    7,  415, 1026, 1043, 1043, 1080, 1104, 1129, 1135, 1182, 1267, 1379,
 1510,    3,    3,    5,    5,    6,    7,    7,    7,    7,  667, 1040, 1043, 1080, 1100, 1129, 1139, 1195, 1271, 1379, 1310,
 1500,    5,    5,    7,    6,    7,   10,   11,   10,   16,  818, 1043, 1078, 1097, 1129, 1147, 1197, 1261, 1370, 1312, 1201,
 1490,    6,    7,    9,   10,   12,   12,   14,   14,   79,  879, 1068, 1098, 1131, 1156, 1205, 1278, 1350, 1300, 1196, 1153,
 1480,    8,   10,   11,   12,   17,   16,   19,   21,  172,  915, 1089, 1137, 1168, 1210, 1292, 1342, 1292, 1214, 1172, 1130,
 1470,   11,   14,   18,   22,   22,   22,   26,   28,  313,  988, 1125, 1184, 1214, 1284, 1344, 1288, 1216, 1159, 1117, 1078,
 1460,   17,   22,   24,   25,   28,   28,   37,   36,  435, 1047, 1186, 1214, 1287, 1338, 1282, 1203, 1154, 1087, 1087, 1089,
 1450,   23,   25,   28,   30,   34,   37,   41,   45,  622, 1090, 1234, 1269, 1299, 1258, 1206, 1160, 1088, 1094, 1097, 1100,
 1440,   27,   33,   37,   38,   41,   49,   55,   74,  745, 1107, 1214, 1264, 1239, 1225, 1179, 1135, 1104, 1108, 1108, 1110,
 1430,   39,   42,   40,   53,   57,   67,   71,  171,  827, 1198, 1256, 1218, 1228, 1196, 1145, 1114, 1116, 1122, 1119, 1108,
 1420,   48,   53,   59,   67,   81,   94,  101,  323,  979, 1219, 1231, 1209, 1212, 1157, 1125, 1132, 1133, 1134, 1119, 1134,
 1410,   62,   65,   91,  100,  111,  117,  124,  504, 1115, 1215, 1221, 1214, 1167, 1139, 1145, 1144, 1152, 1128, 1152, 1154,
 1400,   80,  105,  116,  125,  130,  134,  140,  697, 1197, 1229, 1227, 1174, 1153, 1154, 1160, 1165, 1146, 1165, 1176, 1178,
