addr, bit0,  bit1,  bit2,  bit3,  bit4,  bit5,  bit6,  bit7
 185,  1470,  1320,  1500,  1330,  1420,  1520,  1480,  1370
 186,  1240,  1310,  1560,  1320,  1330,  1330,  1550,  1440
 187,  1470,  1370,  1490,  1330,  1410,  1560,  1500,  1470
 188,  1240,  1360,  1270,  1290,  1390,  1500,  1500,  1360
 189,  1240,  1350,  1490,  1410,  1390,  1530,  1470,  1220
 190,  1240,  1290,  1480,  1400,  1440,  1510,  1520,  1350
 191,  1480,  1260,  1420,  1320,  1460,  1540,  1500,  1390
 192,  1470,  1360,  1550,  1350,  1360,  1500,  1500,  1420
 193,  1470,  1420,  1490,  1380,  1390,  1500,  1520,  1380
 194,  1470,  1360,  1550,  1320,  1400,  1490,  1520,  1400
 195,  1470,  1370,  1470,  1300,  1410,  1500,  1470,  1390
 196,  1240,  1300,  1460,  1380,  1360,  1510,  1530,  1410
 197,  1530,  1300,  1490,  1300,  1380,  1510,  1520,  1410
 198,  1420,  1350,  1520,  1360,  1340,  1460,  1550,  1440
 199,  1460,  1400,  1430,  1400,  1340,  1500,  1490,  1340
 200,  1420,  1380,  1600,  1300,  1470,  1500,  1510,  1360
 201,  1470,  1380,  1500,  1450,  1380,  1600,  1530,  1400
 202,  1240,  1380,  1490,  1400,  1370,  1510,  1500,  1380
 203,  1510,  1370,  1490,  1300,  1390,  1510,  1500,  1400
 204,  1420,  1360,  1550,  1290,  1350,  1450,  1490,  1380
 205,  1470,  1380,  1500,  1290,  1350,  1510,  1470,  1200
 206,  1430,  1360,  1500,  1340,  1360,  1550,  1510,  1410
 207,  1470,  1380,  1480,  1360,  1430,  1550,  1470,  1380
 208,  1240,  1390,  1490,  1320,     0,  1510,  1500,  1420
 209,  1490,  1310,  1520,  1320,  1430,  1490,  1500,  1400
 210,  1480,  1310,  1520,  1300,  1360,  1520,  1500,  1410
 211,  1460,  1390,  1470,  1330,  1420,  1520,  1550,  1200
 212,  1510,  1410,  1470,  1340,  1410,  1530,  1560,  1440
 213,  1510,  1370,  1480,  1350,  1460,  1510,  1510,  1410
 214,  1360,  1360,  1540,  1310,  1390,  1430,  1570,  1350
 215,  1460,  1360,  1470,  1300,  1420,  1580,  1520,  1400
 216,  1440,  1370,  1510,  1340,  1360,  1540,  1540,  1430
 217,  1480,  1360,  1400,  1320,  1390,  1510,  1470,  1390
 218,  1410,  1450,  1560,  1310,  1420,  1460,  1530,  1380
 219,  1300,  1310,  1490,  1340,  1410,  1550,  1540,  1380
 220,  1440,  1410,  1490,  1350,  1420,  1470,  1510,  1390
 221,  1440,  1380,  1470,  1360,  1390,  1580,  1510,  1200
 222,  1520,  1370,  1580,  1350,  1370,  1540,  1570,  1440
 223,  1460,  1390,  1310,  1330,  1410,  1490,  1480,  1390
 224,  1470,  1350,  1580,  1340,  1400,  1530,  1550,  1410
 225,  1510,  1420,  1490,  1350,  1410,  1530,  1500,  1370
 226,  1500,  1350,  1540,  1340,  1390,  1460,  1520,  1400
 227,  1510,  1300,  1480,  1350,  1430,  1530,  1510,  1440
 228,  1430,  1330,  1480,  1370,  1380,  1470,  1500,  1410
 229,  1470,  1430,  1480,  1350,  1400,  1590,  1490,  1430
 230,  1450,  1360,  1480,  1390,  1430,  1510,  1570,  1370
 231,  1400,  1370,  1480,  1320,  1380,  1510,  1550,  1440
 232,  1490,  1380,  1550,  1310,  1380,  1480,  1490,  1410
 233,  1460,  1370,  1450,  1300,  1420,  1540,  1510,  1370
 234,  1460,  1360,  1530,  1300,  1400,  1510,  1510,  1370
 235,  1490,  1400,  1500,  1300,  1400,  1550,  1520,  1420
 236,  1410,  1370,  1550,  1340,  1400,  1330,  1510,  1520
 237,  1410,  1350,  1500,  1300,  1370,  1580,  1470,  1420
 238,  1430,  1360,  1560,  1320,  1370,  1520,  1510,  1410
 239,  1400,  1360,  1450,  1320,  1370,  1530,  1490,  1360
 240,  1410,  1360,  1550,  1340,  1380,  1520,  1480,  1370
 241,  1480,  1310,  1490,  1340,  1410,  1540,  1480,  1450
 242,  1500,  1410,  1480,  1310,  1450,  1520,  1490,  1400
 243,  1570,  1380,  1480,  1300,  1400,  1520,  1480,  1390
 244,  1430,  1420,  1550,  1320,  1350,  1490,  1530,  1360
 245,  1320,  1320,  1510,  1300,  1440,  1550,  1520,  1390
 246,  1480,  1400,  1530,  1360,  1370,  1480,  1480,  1370
 247,  1470,  1370,  1280,  1340,  1370,  1490,  1510,  1400
 248,  1450,  1370,  1550,  1370,  1370,  1480,  1570,  1340
 249,  1450,  1360,  1450,  1310,  1390,  1530,  1500,  1420
 250,  1460,  1430,  1560,  1360,  1410,  1590,  1520,  1440
 251,  1460,  1380,  1480,  1330,  1380,  1580,  1470,  1420
 252,  1480,  1400,  1570,  1300,  1360,  1480,  1400,  1410
 253,  1480,  1350,  1490,  1300,  1340,  1480,  1500,  1200
 254,  1460,  1310,  1490,  1310,  1350,  1300,  1380,  1390
 255,  1450,  1370,  1470,  1320,  1350,  1530,  1500,  1200
