addr, bit0,  bit1,  bit2,  bit3,  bit4,  bit5,  bit6,  bit7
  47,  1430,  1510,  1440,  1450,  1430,  1420,  1460,  1440
  48,  1320,  1430,  1520,  1410,  1410,  1390,  1430,  1400
  49,  1420,  1430,  1440,  1410,  1440,  1420,  1450,  1350
  50,  1410,  1430,  1460,  1440,  1450,  1390,  1440,  1430
  51,  1430,  1430,  1410,  1440,  1440,  1420,  1440,  1430
  52,  1420,  1430,  1450,  1440,  1430,  1420,  1440,  1430
  53,  1430,  1530,  1440,  1470,  1430,  1420,  1450,  1580
  54,  1410,  1430,  1480,  1490,  1470,  1400,  1430,  1430
  55,  1430,  1430,  1430,  1440,  1440,  1420,  1450,  1510
  56,  1420,  1420,  1490,  1430,  1410,  1400,  1440,  1500
  57,  1420,  1430,  1420,  1420,  1430,  1420,  1450,  1430
  58,  1420,  1440,  1390,  1410,  1440,  1420,  1430,  1400
  59,  1400,  1460,  1430,  1440,  1420,  1400,  1450,  1560
  60,  1390,  1430,  1430,  1400,  1430,  1400,  1430,  1430
  61,  1420,  1210,  1400,  1440,  1390,  1420,  1450,  1430
  62,  1410,  1080,  1410,  1340,  1340,  1420,  1330,  1380
  63,  1290,  1410,  1430,  1280,  1430,  1400,  1450,  1420
  64,  1080,  1430,  1400,  1440,  1440,  1420,  1440,  1430
  65,  1430,  1410,  1440,  1450,  1440,  1410,  1450,  1500
  66,  1350,  1330,  1400,  1420,  1450,  1410,  1410,  1360
  67,  1420,  1430,  1410,  1440,  1400,  1410,  1430,  1440
  68,  1410,  1430,  1410,  1440,  1430,  1420,  1450,  1440
  69,  1430,  1410,  1430,  1440,  1420,  1420,  1450,  1410
  70,  1450,  1430,  1430,  1400,  1490,  1410,  1440,  1420
  71,  1410,  1400,  1430,  1440,  1400,  1310,  1430,  1500
  72,  1310,  1430,  1400,  1440,  1430,  1400,  1440,  1410
  73,  1430,  1440,  1430,  1440,  1440,  1410,  1450,  1400
  74,  1420,  1430,  1440,  1410,  1440,  1420,  1440,  1430
  75,  1420,  1430,  1430,  1440,  1430,  1310,  1450,  1440
  76,  1420,  1430,  1420,  1430,  1420,  1410,  1380,  1430
  77,  1410,  1400,  1430,  1430,  1430,  1410,  1450,  1440
  78,  1330,  1440,  1430,  1440,  1430,  1410,  1440,  1430
  79,  1410,  1430,  1410,  1440,  1410,  1420,  1450,  1450
  80,  1430,  1430,  1440,  1400,  1430,  1410,  1450,  1430
  81,  1420,  1440,  1430,  1440,  1410,  1420,  1450,  1440
  82,  1450,  1420,  1350,  1430,  1440,  1420,  1340,  1420
  83,  1420,  1450,  1430,  1430,  1430,  1400,  1450,  1440
  84,  1420,  1450,  1440,  1420,  1430,  1410,  1430,  1440
  85,  1400,  1430,  1390,  1450,  1470,  1460,  1440,  1440
  86,  1420,  1430,  1440,  1440,  1450,  1430,  1420,  1390
  87,  1430,  1430,  1420,  1440,  1440,  1410,  1380,  1570
  88,  1430,  1430,  1450,  1430,  1440,  1420,  1450,  1430
  89,  1410,  1410,  1440,  1440,  1440,  1420,  1450,  1430
  90,  1420,  1430,  1410,  1410,  1400,  1420,  1440,  1430
  91,  1410,  1450,  1440,  1450,  1440,  1420,  1450,  1430
  92,  1430,  1430,  1440,  1440,  1440,  1430,  1430,  1400
  93,  1410,  1430,  1420,  1450,  1440,  1400,  1450,  1430
  94,  1360,  1430,  1390,  1380,  1470,  1420,  1450,  1430
  95,  1430,  1420,  1440,  1450,  1430,  1430,  1440,  1440
  96,  1410,  1420,  1470,  1430,  1430,  1410,  1450,  1430
  97,  1420,  1420,  1430,  1410,  1420,  1420,  1450,  1330
  98,  1490,  1410,  1440,  1440,  1440,  1420,  1450,  1430
  99,  1420,  1430,  1430,  1440,  1440,  1400,  1430,  1430
 100,  1420,  1430,  1440,  1530,  1470,  1420,  1450,  1450
 101,  1410,  1400,  1430,  1450,  1440,  1420,  1450,  1490
 102,  1420,  1440,  1450,  1430,  1430,  1410,  1450,  1430
 103,  1410,  1430,  1440,  1410,  1430,  1420,  1450,  1390
 104,  1420,  1430,  1460,  1430,  1460,  1420,  1450,  1430
 105,  1410,  1410,  1430,  1440,  1440,  1420,  1450,  1450
 106,  1420,  1430,  1500,  1440,  1470,  1410,  1370,  1440
 107,  1420,  1440,  1440,  1420,  1410,  1420,  1450,  1450
 108,  1400,  1450,  1480,  1430,  1440,  1420,  1450,  1430
 109,  1430,  1430,  1430,  1440,  1430,  1410,  1450,  1540
 110,  1410,  1430,  1420,  1440,  1490,  1420,  1440,  1430
 111,  1420,  1410,  1430,  1440,  1450,  1420,  1450,  1520
 112,  1430,  1430,  1500,  1440,  1530,  1390,  1440,  1430
 113,  1420,  1430,  1430,  1440,  1430,  1420,  1450,  1430
 114,  1430,  1420,  1430,  1440,  1430,  1420,  1450,  1430
 115,  1420,  1430,  1440,  1440,  1430,  1420,  1450,  1440
 116,  1350,  1440,  1420,  1400,  1650,  1420,  1540,  1430
 117,  1430,  1410,  1440,  1440,  1440,  1430,  1450,  1430
 118,  1430,  1440,  1440,  1440,  1430,  1420,  1440,  1430
 119,  1420,  1430,  1440,  1440,  1440,  1410,  1380,  1430
 120,  1430,  1420,  1400,  1410,  1530,  1380,  1430,  1390
 121,  1410,  1360,  1440,  1430,  1420,  1410,  1380,  1430
 122,  1430,  1430,  1410,  1410,  1500,  1410,  1450,  1430
 123,  1430,  1510,  1440,  1440,  1460,  1420,  1450,  1440
 124,  1420,  1420,  1400,  1400,  1400,  1400,  1440,  1430
 125,  1430,  1380,  1430,  1440,  1440,  1420,  1440,  1460
 126,  1410,  1340,  1390,  1390,  1440,  1410,  1450,  1390
 127,  1360,  1430,  1420,  1440,  1440,  1430,  1440,  1400
 128,  1350,  1440,  1450,  1440,  1430,  1420,  1440,  1440
 129,  1430,  1430,  1420,  1410,  1400,  1390,  1450,  1460
 130,  1420,  1430,  1430,  1440,  1450,  1390,  1440,  1420
 131,  1410,  1410,  1400,  1430,  1430,  1410,  1450,  1430
 132,  1420,  1400,  1440,  1410,  1530,  1430,  1440,  1410
 133,  1310,  1430,  1410,  1400,  1430,  1400,  1450,  1400
 134,  1310,  1430,  1390,  1350,  1440,  1420,  1430,  1430
 135,  1400,  1520,  1430,  1440,  1450,  1420,  1430,  1450
 136,  1420,  1390,  1410,  1430,  1480,  1400,  1440,  1450
 137,  1420,  1430,  1430,  1430,  1430,  1410,  1430,  1450
 138,  1410,  1430,  1410,  1400,  1440,  1420,  1340,  1400
 139,  1420,  1420,  1430,  1440,  1430,  1420,  1450,  1520
 140,  1400,  1400,  1410,  1440,  1400,  1390,  1440,  1430
 141,  1420,  1430,  1440,  1410,  1420,  1430,  1450,  1450
 142,  1420,  1430,  1390,  1440,  1430,  1410,  1450,  1430
 143,  1370,  1430,  1430,  1540,  1430,  1430,  1430,  1370
 144,  1410,  1430,  1440,  1440,  1470,  1410,  1450,  1400
 145,  1430,  1430,  1420,  1440,  1440,  1420,  1430,  1410
 146,  1320,  1420,  1350,  1490,  1430,  1410,  1440,  1430
 147,  1410,  1430,  1430,  1440,  1400,  1420,  1470,  1530
 148,  1440,  1430,  1410,  1430,  1430,  1420,  1450,  1430
 149,  1430,  1440,  1430,  1440,  1440,  1410,  1450,  1430
 150,  1430,  1430,  1470,  1440,  1430,  1410,  1440,  1390
 151,  1410,  1430,  1430,  1440,  1410,  1410,  1450,  1590
 152,  1410,  1430,  1430,  1440,  1440,  1420,  1450,  1410
 153,  1430,  1430,  1420,  1420,  1410,  1400,  1430,  1430
 154,  1430,  1440,  1390,  1440,  1540,  1400,  1440,  1430
 155,  1410,  1440,  1440,  1420,  1440,  1420,  1440,  1430
 156,  1430,  1490,  1410,  1440,  1440,  1420,  1440,  1410
 157,  1420,  1440,  1440,  1420,  1440,  1400,  1450,  1460
 158,  1430,  1410,  1430,  1440,  1540,  1420,  1440,  1430
 159,  1430,  1440,  1430,  1340,  1440,  1410,  1450,  1390
 160,  1420,  1440,  1440,  1440,  1530,  1420,  1430,  1430
 161,  1410,  1390,  1440,  1440,  1440,  1420,  1450,  1430
 162,  1420,  1450,  1430,  1460,  1440,  1410,  1480,  1390
 163,  1330,  1430,  1410,  1440,  1440,  1420,  1440,  1430
 164,  1430,  1400,  1480,  1440,  1420,  1420,  1450,  1430
 165,  1430,  1440,  1440,  1440,  1450,  1420,  1400,  1570
 166,  1430,  1440,  1390,  1450,  1430,  1430,  1450,  1500
 167,  1410,  1400,  1440,  1440,  1440,  1470,  1450,  1430
 168,  1430,  1440,  1410,  1410,  1410,  1390,  1430,  1430
 169,  1430,  1430,  1410,  1440,  1440,  1420,  1450,  1470
 170,  1400,  1450,  1430,  1440,  1440,  1410,  1440,  1460
 171,  1430,  1430,  1430,  1300,  1370,  1420,  1450,  1500
 172,  1400,  1430,  1440,  1410,  1440,  1420,  1450,  1450
 173,  1420,  1430,  1410,  1440,  1390,  1420,  1450,  1430
 174,  1390,  1440,  1440,  1480,  1440,  1420,  1440,  1480
 175,  1430,  1430,  1410,  1440,  1400,  1410,  1450,  1410
 176,  1430,  1470,  1430,  1410,  1460,  1410,  1440,  1430
 177,  1430,  1430,  1420,  1440,  1430,  1420,  1450,  1500
 178,  1430,  1440,  1440,  1430,  1440,  1420,  1450,  1440
 179,  1430,  1430,  1430,  1440,  1430,  1420,  1440,  1430
 180,  1430,  1430,  1430,  1440,  1430,  1430,  1440,  1430
 181,  1410,  1430,  1410,  1440,  1480,  1410,  1450,  1430
 182,  1430,  1410,  1440,  1430,  1440,  1310,  1440,  1400
 183,  1410,  1440,  1420,  1440,  1390,  1420,  1430,  1430
 184,  1430,  1420,  1490,  1560,  1320,  1420,  1430,  1430
 185,  1420,  1430,  1430,  1440,  1430,  1330,  1450,  1430
 186,  1430,  1430,  1430,  1440,  1410,  1390,  1450,  1440
 187,  1410,  1410,  1410,  1420,  1440,  1420,  1440,  1490
 188,  1430,  1410,  1410,  1440,  1540,  1420,  1450,  1430
 189,  1340,  1430,  1440,  1420,  1410,  1420,  1450,  1460
 190,  1310,  1440,  1410,  1440,  1440,  1420,  1450,  1430
 191,  1410,  1100,  1440,  1430,  1440,  1430,  1410,  1430
 192,  1420,  1450,  1440,  1440,  1420,  1390,  1310,  1430
 193,  1420,  1410,  1440,  1440,  1440,  1420,  1450,  1510
 194,  1430,  1430,  1430,  1420,  1450,  1420,  1420,  1430
 195,  1410,  1410,  1440,  1440,  1420,  1420,  1450,  1430
 196,  1420,  1430,  1400,  1440,  1490,  1410,  1440,  1430
 197,  1420,  1220,  1440,  1430,  1430,  1420,  1450,  1380
 198,  1430,  1440,  1440,  1430,  1450,  1420,  1440,  1420
 199,  1420,  1430,  1430,  1440,  1420,  1420,  1450,  1380
 200,  1400,  1430,  1440,  1420,  1440,  1410,  1440,  1430
 201,  1430,  1410,  1430,  1440,  1420,  1420,  1450,  1460
 202,  1430,  1360,  1400,  1440,  1440,  1420,  1450,  1380
 203,  1410,  1440,  1440,  1430,  1390,  1420,  1450,  1520
 204,  1420,  1440,  1440,  1410,  1430,  1410,  1350,  1380
 205,  1490,  1440,  1430,  1440,  1440,  1420,  1450,  1520
 206,  1430,  1430,  1400,  1440,  1420,  1410,  1440,  1430
 207,  1420,  1440,  1440,  1440,  1440,  1410,  1450,  1510
 208,  1430,  1430,  1400,  1440,  1410,  1410,  1440,  1430
 209,  1400,  1430,  1440,  1520,  1430,  1410,  1340,  1400
 210,  1420,  1310,  1340,  1440,  1440,  1420,  1340,  1420
 211,  1430,  1400,  1430,  1440,  1440,  1290,  1450,  1540
 212,  1520,  1440,  1410,  1440,  1440,  1420,  1450,  1430
 213,  1430,  1440,  1430,  1450,  1400,  1340,  1340,  1460
 214,  1430,  1430,  1470,  1420,  1440,  1380,  1440,  1410
 215,  1410,  1430,  1420,  1440,  1420,  1420,  1440,  1430
 216,  1430,  1440,  1450,  1440,  1470,  1420,  1450,  1430
 217,  1420,  1430,  1410,  1500,  1430,  1410,  1450,  1540
 218,  1430,  1430,  1510,  1440,  1490,  1410,  1450,  1390
 219,  1420,  1430,  1440,  1490,  1440,  1420,  1450,  1290
 220,  1400,  1440,  1400,  1500,  1420,  1410,  1440,  1430
 221,  1430,  1430,  1430,  1440,  1440,  1430,  1420,  1540
 222,  1430,  1440,  1430,  1440,  1400,  1370,  1450,  1440
 223,  1420,  1430,  1420,  1440,  1440,  1370,  1430,  1430
 224,  1420,  1430,  1440,  1440,  1470,  1420,  1450,  1430
 225,  1430,  1430,  1440,  1440,  1430,  1380,  1450,  1440
 226,  1410,  1410,  1460,  1410,  1490,  1420,  1440,  1430
 227,  1430,  1440,  1420,  1440,  1440,  1420,  1450,  1430
 228,  1410,  1420,  1370,  1430,  1570,  1390,  1430,  1400
 229,  1420,  1420,  1430,  1400,  1440,  1420,  1440,  1540
 230,  1430,  1430,  1400,  1440,  1440,  1420,  1480,  1390
 231,  1430,  1430,  1360,  1440,  1440,  1400,  1450,  1480
 232,  1430,  1430,  1520,  1420,  1400,  1420,  1450,  1430
 233,  1420,  1430,  1430,  1440,  1430,  1420,  1450,  1510
 234,  1400,  1430,  1510,  1550,  1470,  1400,  1350,  1420
 235,  1420,  1430,  1430,  1440,  1480,  1420,  1440,  1430
 236,  1430,  1440,  1500,  1440,  1440,  1400,  1450,  1440
 237,  1360,  1440,  1440,  1410,  1440,  1420,  1450,  1600
 238,  1420,  1420,  1440,  1440,  1290,  1420,  1440,  1430
 239,  1430,  1430,  1430,  1440,  1420,  1430,  1450,  1430
 240,  1340,  1440,  1440,  1440,  1450,  1410,  1430,  1430
 241,  1430,  1440,  1440,  1450,  1400,  1430,  1320,  1430
 242,  1420,  1420,  1400,  1410,  1440,  1420,  1450,  1470
 243,  1450,  1430,  1400,  1450,  1460,  1400,  1430,  1460
 244,  1430,  1430,  1440,  1440,  1410,  1430,  1450,  1510
 245,  1430,  1430,  1420,  1470,  1440,  1430,  1450,  1430
 246,  1510,  1440,  1490,  1430,  1440,  1390,  1430,  1350
 247,  1420,  1430,  1430,  1440,  1450,  1420,  1450,  1530
 248,  1410,  1410,  1480,  1430,  1510,  1400,  1440,  1400
 249,  1420,  1430,  1450,  1450,  1440,  1420,  1450,  1450
 250,  1410,  1430,  1500,  1630,  1440,  1410,  1450,  1480
 251,  1420,  1430,  1490,  1440,  1440,  1420,  1440,  1570
 252,  1400,  1430,  1540,  1410,  1330,  1440,  1430,  1430
 253,  1350,  1400,  1430,  1450,  1430,  1410,  1450,  1610
 254,  1310,  1440,  1380,  1480,  1450,  1400,  1440,  1440
 255,  1440,  1410,  1410,  1450,  1410,  1430,  1450,  1510
