addr, bit0,  bit1,  bit2,  bit3,  bit4,  bit5,  bit6,  bit7
 175,  1520,  1490,  1490,  1500,  1450,  1510,  1510,  1460
 176,  1480,  1480,  1510,  1480,  1490,  1550,  1500,  1470
 177,  1500,  1480,  1430,  1490,  1480,  1510,  1500,  1490
 178,  1480,  1470,  1550,  1500,  1520,  1530,  1500,  1490
 179,  1490,  1480,  1510,  1480,  1480,  1530,  1520,  1490
 180,  1480,  1480,  1520,  1490,  1480,  1450,  1500,  1470
 181,  1490,  1480,  1490,  1510,  1460,  1520,  1500,  1480
 182,  1490,  1470,  1500,  1510,  1490,  1510,  1510,  1490
 183,  1530,  1480,  1470,  1520,  1440,  1500,  1470,  1480
 184,  1480,  1470,  1600,  1480,  1410,  1500,  1470,  1470
 185,  1490,  1480,  1510,  1490,  1480,  1500,  1500,  1490
 186,  1480,  1470,  1490,  1490,  1450,  1550,  1510,  1480
 187,  1510,  1480,  1490,  1460,  1490,  1510,  1500,  1480
 188,  1490,  1480,  1440,  1480,  1480,  1490,  1490,  1540
 189,  1440,  1480,  1490,  1570,  1450,  1530,  1500,  1510
 190,  1440,  1470,  1490,  1490,  1480,  1510,  1530,  1480
 191,  1450,  1250,  1510,  1460,  1490,  1530,  1440,  1480
 192,  1480,  1470,  1500,  1490,  1420,  1550,  1430,  1450
 193,  1610,  1460,  1550,  1490,  1490,  1510,  1500,  1480
 194,  1490,  1480,  1530,  1470,  1490,  1500,  1580,  1480
 195,  1580,  1660,  1500,  1490,  1480,  1490,  1500,  1540
 196,  1480,  1480,  1480,  1480,  1480,  1470,  1500,  1480
 197,  1530,  1370,  1490,  1490,  1490,  1480,  1500,  1450
 198,  1500,  1470,  1490,  1500,  1480,  1490,  1500,  1520
 199,  1570,  1480,  1490,  1500,  1450,  1530,  1500,  1490
 200,  1490,  1470,  1500,  1490,  1490,  1510,  1490,  1470
 201,  1500,  1470,  1480,  1490,  1440,  1460,  1500,  1500
 202,  1490,  1450,  1470,  1490,  1480,  1490,  1500,  1480
 203,  1550,  1480,  1490,  1450,  1460,  1500,  1500,  1540
 204,  1480,  1470,  1530,  1440,  1480,  1490,  1440,  1480
 205,  1500,  1480,  1500,  1490,  1450,  1490,  1500,  1490
 206,  1490,  1480,  1490,  1540,  1480,  1490,  1510,  1480
 207,  1620,  1480,  1580,  1620,  1490,  1500,  1500,  1490
 208,  1480,  1470,  1490,  1480,  1430,  1530,  1610,  1480
 209,  1460,  1480,  1530,  1450,  1490,  1530,  1540,  1460
 210,  1490,  1390,  1530,  1560,  1480,  1490,  1540,  1470
 211,  1590,  1450,  1510,  1530,  1490,  1490,  1500,  1490
 212,  1490,  1480,  1490,  1500,  1490,  1510,  1500,  1480
 213,  1510,  1510,  1530,  1560,  1460,  1480,  1430,  1490
 214,  1480,  1460,  1520,  1540,  1490,  1530,  1500,  1480
 215,  1540,  1480,  1520,  1490,  1490,  1570,  1500,  1480
 216,  1480,  1470,  1500,  1510,  1480,  1500,  1500,  1470
 217,  1560,  1470,  1440,  1500,  1480,  1520,  1500,  1510
 218,  1510,  1480,  1530,  1530,  1480,  1530,  1500,  1490
 219,  1490,  1480,  1520,  1490,  1490,  1510,  1570,  1460
 220,  1560,  1470,  1510,  1560,  1480,  1520,  1500,  1510
 221,  1550,  1470,  1510,  1490,  1480,  1500,  1480,  1490
 222,  1480,  1470,  1480,  1520,  1440,  1490,  1490,  1480
 223,  1450,  1480,  1440,  1560,  1490,  1490,  1470,  1560
 224,  1510,  1470,  1530,  1500,  1490,  1510,  1500,  1480
 225,  1580,  1480,  1510,  1510,  1490,  1510,  1500,  1490
 226,  1480,  1470,  1500,  1530,  1470,  1550,  1500,  1490
 227,  1540,  1480,  1500,  1530,  1480,  1450,  1510,  1470
 228,  1480,  1480,  1490,  1520,  1490,  1500,  1480,  1510
 229,  1510,  1460,  1490,  1490,  1490,  1510,  1500,  1510
 230,  1500,  1480,  1480,  1480,  1490,  1450,  1500,  1470
