vcore,   10,   11,   12,   13,   14,   15,   16,   17,   18,   19,   20,   21,   22,   23,   24,   25,   26,   27,   28,   29,
 1490,    0,    0,    0,    0,    0,    0,    0,    0,    6,  592,  946,  993, 1027, 1036, 1038, 1021, 1039, 1040, 1035, 1019,
 1480,    0,    0,    0,    0,    0,    0,    0,    0,   70,  653,  978, 1023, 1013, 1038, 1030, 1038, 1040, 1031, 1002, 1034,
 1470,    0,    0,    0,    0,    0,    0,    0,    0,  137,  702, 1002, 1016, 1038, 1018, 1037, 1042, 1027, 1026, 1034, 1034,
 1460,    0,    0,    0,    0,    0,    0,    0,    0,  279,  772, 1020,  998, 1005, 1039, 1043, 1014, 1033, 1033, 1034, 1034,
 1450,    0,    0,    0,    0,    0,    0,    0,    0,  346,  821,  974,  982, 1038, 1041, 1014, 1033, 1038, 1034, 1034, 1034,
 1440,    0,    0,    0,    0,    0,    0,    0,    0,  479,  816,  942, 1017, 1035, 1029, 1035, 1032, 1034, 1034, 1034, 1034,
 1430,    0,    0,    0,    0,    0,    0,    0,   25,  613,  838,  993,  983, 1032, 1035, 1039, 1034, 1034, 1034, 1034, 1034,
 1420,    0,    0,    0,    0,    0,    0,    0,  104,  673,  933,  983,  998, 1035, 1036, 1034, 1034, 1034, 1034, 1034, 1034,
 1410,    0,    0,    0,    0,    0,    0,    0,  257,  733,  996, 1034, 1035, 1039, 1034, 1034, 1034, 1034, 1034, 1034, 1034,
 1400,    0,    0,    0,    0,    0,    0,    0,  338,  870, 1034, 1032, 1039, 1034, 1034, 1034, 1034, 1034, 1034, 1034, 1034,
