addr, bit0,  bit1,  bit2,  bit3,  bit4,  bit5,  bit6,  bit7
 122,  1480,  1480,  1550,  1470,  1440,  1460,  1500,  1490
 123,  1470,  1490,  1490,  1490,  1500,  1540,  1560,  1490
 124,  1450,  1410,  1430,  1420,  1410,  1400,  1490,  1500
 125,  1470,  1380,  1480,  1480,  1500,  1480,  1480,  1480
 126,  1450,  1370,  1260,  1420,  1510,  1430,  1510,  1410
 127,  1370,  1500,  1440,  1490,  1450,  1500,  1450,  1180
 128,  1320,  1490,  1470,  1480,  1500,  1520,  1460,  1490
 129,  1470,  1480,  1440,  1410,  1460,  1460,  1510,  1410
 130,  1470,  1490,  1480,  1490,  1410,  1430,  1520,  1490
 131,  1430,  1430,  1440,  1420,  1510,  1490,  1510,  1490
 132,  1470,  1420,  1480,  1340,  1460,  1490,  1500,  1430
 133,  1440,  1490,  1430,  1320,  1500,  1450,  1500,  1400
 134,  1440,  1490,  1430,  1220,  1490,  1510,  1500,  1490
 135,  1430,  1510,  1490,  1490,  1400,  1540,  1450,  1480
 136,  1470,  1380,  1430,  1500,  1490,  1450,  1510,  1470
 137,  1480,  1490,  1480,  1490,  1500,  1420,  1450,  1470
 138,  1470,  1480,  1480,  1410,  1490,  1510,  1410,  1450
 139,  1480,  1480,  1480,  1480,  1500,  1490,  1510,  1490
 140,  1440,  1420,  1410,  1480,  1400,  1420,  1490,  1480
 141,  1470,  1480,  1480,  1410,  1480,  1480,  1510,  1410
 142,  1470,  1480,  1430,  1480,  1500,  1430,  1510,  1490
 143,  1440,  1500,  1490,  1410,  1440,  1490,  1450,  1470
 144,  1440,  1420,  1490,  1480,  1500,  1480,  1510,  1410
 145,  1470,  1480,  1440,  1320,  1440,  1440,  1470,  1420
 146,  1410,  1410,  1320,  1410,  1500,  1470,  1500,  1500
 147,  1430,  1490,  1490,  1490,  1400,  1540,  1510,  1470
 148,  1480,  1480,  1420,  1480,  1490,  1480,  1510,  1500
 149,  1480,  1490,  1490,  1490,  1500,  1410,  1530,  1480
 150,  1500,  1480,  1490,  1480,  1490,  1510,  1500,  1440
 151,  1470,  1490,  1490,  1490,  1440,  1500,  1510,  1490
 152,  1450,  1420,  1480,  1500,  1500,  1490,  1510,  1470
 153,  1510,  1490,  1440,  1410,  1470,  1460,  1470,  1490
 154,  1490,  1490,  1420,  1500,  1470,  1450,  1510,  1490
 155,  1440,  1490,  1490,  1410,  1440,  1500,  1510,  1490
 156,  1470,  1420,  1420,  1490,  1440,  1480,  1510,  1430
 157,  1460,  1490,  1480,  1410,  1500,  1450,  1510,  1410
 158,  1470,  1420,  1470,  1480,  1480,  1470,  1510,  1470
 159,  1430,  1490,  1480,  1260,  1500,  1480,  1510,  1470
 160,  1470,  1490,  1470,  1490,  1420,  1470,  1450,  1480
 161,  1440,  1380,  1480,  1490,  1500,  1550,  1510,  1490
 162,  1470,  1500,  1480,  1420,  1490,  1500,  1580,  1410
 163,  1440,  1490,  1420,  1490,  1490,  1530,  1500,  1490
 164,  1520,  1530,  1480,  1490,  1480,  1490,  1500,  1490
 165,  1470,  1490,  1490,  1490,  1500,  1490,  1410,  1490
 166,  1470,  1490,  1430,  1490,  1500,  1490,  1610,  1490
 167,  1440,  1440,  1490,  1490,  1500,  1510,  1510,  1490
 168,  1470,  1480,  1340,  1430,  1410,  1410,  1530,  1480
 169,  1470,  1480,  1430,  1490,  1490,  1480,  1500,  1460
 170,  1460,  1490,  1480,  1490,  1490,  1440,  1500,  1480
 171,  1480,  1490,  1480,  1340,  1440,  1490,  1550,  1490
 172,  1440,  1490,  1490,  1440,  1500,  1490,  1550,  1490
 173,  1430,  1490,  1440,  1490,  1460,  1510,  1510,  1490
 174,  1340,  1490,  1490,  1420,  1490,  1540,  1500,  1420
 175,  1480,  1490,  1440,  1490,  1430,  1540,  1510,  1470
 176,  1470,  1430,  1480,  1420,  1500,  1470,  1500,  1490
 177,  1470,  1490,  1440,  1490,  1490,  1500,  1510,  1460
 178,  1480,  1480,  1480,  1480,  1500,  1470,  1540,  1490
 179,  1500,  1490,  1480,  1490,  1500,  1560,  1510,  1490
 180,  1470,  1500,  1480,  1490,  1500,  1490,  1540,  1490
 181,  1430,  1490,  1440,  1490,  1400,  1420,  1500,  1480
 182,  1470,  1430,  1480,  1420,  1500,  1280,  1510,  1400
 183,  1440,  1490,  1430,  1490,  1440,  1510,  1540,  1490
 184,  1470,  1420,  1490,  1410,  1370,  1490,  1500,  1480
 185,  1480,  1490,  1480,  1490,  1490,  1490,  1510,  1470
 186,  1510,  1490,  1480,  1490,  1410,  1430,  1540,  1480
 187,  1440,  1410,  1440,  1410,  1500,  1480,  1500,  1480
 188,  1480,  1430,  1440,  1490,  1500,  1490,  1520,  1490
 189,  1430,  1490,  1490,  1410,  1430,  1520,  1510,  1410
 190,  1430,  1490,  1430,  1490,  1500,  1530,  1540,  1490
 191,  1440,  1260,  1480,  1410,  1500,  1510,  1480,  1490
 192,  1480,  1430,  1490,  1480,  1430,  1460,  1420,  1490
 193,  1440,  1420,  1490,  1490,  1500,  1510,  1520,  1470
 194,  1470,  1480,  1460,  1430,  1480,  1490,  1440,  1480
 195,  1440,  1430,  1470,  1490,  1490,  1480,  1500,  1500
 196,  1480,  1490,  1530,  1490,  1500,  1560,  1570,  1490
 197,  1440,  1200,  1490,  1490,  1490,  1490,  1510,  1470
 198,  1480,  1420,  1490,  1490,  1500,  1490,  1510,  1490
 199,  1480,  1490,  1480,  1490,  1440,  1510,  1510,  1460
 200,  1440,  1480,  1480,  1420,  1490,  1480,  1500,  1520
 201,  1470,  1430,  1470,  1490,  1400,  1480,  1500,  1500
 202,  1480,  1370,  1420,  1490,  1500,  1470,  1520,  1470
 203,  1420,  1490,  1480,  1410,  1430,  1520,  1500,  1480
 204,  1470,  1480,  1480,  1420,  1500,  1470,  1490,  1460
 205,  1470,  1480,  1480,  1490,  1430,  1510,  1500,  1410
 206,  1480,  1490,  1420,  1490,  1490,  1490,  1510,  1490
 207,  1460,  1500,  1490,  1490,  1500,  1500,  1510,  1490
 208,  1500,  1420,  1430,  1490,  1440,  1480,  1510,  1490
 209,  1460,  1490,  1480,  1410,  1500,  1530,  1460,  1460
 210,  1490,  1300,  1400,  1470,  1490,  1520,  1460,  1480
 211,  1470,  1420,  1480,  1490,  1520,  1510,  1500,  1410
 212,  1450,  1480,  1430,  1470,  1500,  1480,  1510,  1480
 213,  1470,  1490,  1490,  1480,  1430,  1460,  1400,  1490
 214,  1470,  1420,  1480,  1420,  1500,  1450,  1500,  1420
 215,  1430,  1480,  1440,  1490,  1480,  1490,  1500,  1480
 216,  1470,  1480,  1480,  1490,  1490,  1470,  1500,  1490
 217,  1440,  1480,  1440,  1490,  1490,  1490,  1500,  1470
 218,  1480,  1480,  1490,  1410,  1510,  1490,  1510,  1430
 219,  1470,  1490,  1480,  1490,  1500,  1510,  1520,  1470
 220,  1460,  1430,  1430,  1480,  1470,  1510,  1500,  1480
 221,  1470,  1480,  1480,  1490,  1490,  1480,  1480,  1410
 222,  1510,  1480,  1560,  1490,  1430,  1460,  1530,  1480
 223,  1470,  1490,  1440,  1490,  1500,  1460,  1490,  1490
 224,  1470,  1480,  1480,  1490,  1500,  1540,  1520,  1480
 225,  1490,  1500,  1500,  1490,  1500,  1520,  1550,  1470
 226,  1440,  1400,  1480,  1420,  1480,  1500,  1530,  1480
 227,  1480,  1500,  1480,  1490,  1500,  1520,  1510,  1490
 228,  1470,  1490,  1480,  1490,  1490,  1480,  1490,  1420
 229,  1480,  1440,  1480,  1420,  1490,  1500,  1510,  1490
 230,  1480,  1490,  1420,  1480,  1500,  1490,  1510,  1420
 231,  1480,  1490,  1430,  1490,  1500,  1470,  1530,  1490
 232,  1470,  1480,  1480,  1420,  1450,  1480,  1500,  1480
 233,  1500,  1500,  1470,  1500,  1500,  1490,  1520,  1470
 234,  1440,  1480,  1480,  1420,  1500,  1450,  1470,  1480
 235,  1470,  1490,  1480,  1480,  1490,  1480,  1560,  1470
 236,  1480,  1490,  1480,  1490,  1500,  1430,  1550,  1480
 237,  1410,  1490,  1490,  1410,  1510,  1490,  1510,  1490
 238,  1480,  1430,  1490,  1500,  1460,  1500,  1500,  1480
 239,  1480,  1500,  1490,  1500,  1490,  1520,  1520,  1470
 240,  1450,  1490,  1480,  1490,  1500,  1480,  1500,  1480
 241,  1480,  1490,  1490,  1490,  1400,  1490,  1460,  1490
 242,  1480,  1420,  1430,  1420,  1500,  1490,  1510,  1410
 243,  1440,  1490,  1420,  1490,  1500,  1450,  1450,  1510
 244,  1480,  1430,  1490,  1470,  1420,  1490,  1520,  1490
 245,  1490,  1480,  1440,  1490,  1490,  1490,  1510,  1550
 246,  1450,  1490,  1490,  1420,  1510,  1460,  1480,  1460
 247,  1470,  1490,  1430,  1490,  1440,  1520,  1510,  1490
 248,  1460,  1450,  1480,  1490,  1490,  1470,  1550,  1470
 249,  1480,  1490,  1490,  1490,  1510,  1480,  1510,  1480
 250,  1450,  1490,  1480,  1490,  1480,  1480,  1540,  1480
 251,  1480,  1490,  1490,  1480,  1500,  1480,  1510,  1510
 252,  1440,  1420,  1490,  1420,  1360,  1490,  1500,  1480
 253,  1390,  1390,  1430,  1490,  1390,  1470,  1500,  1410
 254,  1350,  1490,  1440,  1420,  1510,  1420,  1460,  1490
 255,  1480,  1430,  1430,  1490,  1460,  1500,  1510,  1410
